latitude,longitude,zero,year,intensity,error
-50,29,0,2017,30054.43,152
-50,30,0,2017,30377.77,152
-50,31,0,2017,30712.01,152
-50,32,0,2017,31057.01,152
-50,33,0,2017,31412.51,152
-50,34,0,2017,31778.26,152
-50,35,0,2017,32154.02,152
-50,36,0,2017,32539.49,152
-50,37,0,2017,32934.38,152
-50,38,0,2017,33338.39,152
-50,39,0,2017,33751.18,152
-50,40,0,2017,34172.41,152
-50,41,0,2017,34601.75,152
-50,42,0,2017,35038.82,152
-50,43,0,2017,35483.25,152
-50,44,0,2017,35934.66,152
-50,45,0,2017,36392.66,152
-50,46,0,2017,36856.86,152
-50,47,0,2017,37326.88,152
-50,48,0,2017,37802.3,152
-50,49,0,2017,38282.74,152
-50,50,0,2017,38767.79,152
-50,51,0,2017,39257.03,152
-50,52,0,2017,39750.08,152
-50,53,0,2017,40246.55,152
-50,54,0,2017,40746.02,152
-50,55,0,2017,41248.12,152
-50,56,0,2017,41752.46,152
-50,57,0,2017,42258.66,152
-50,58,0,2017,42766.33,152
-50,59,0,2017,43275.11,152
-50,60,0,2017,43784.63,152
-50,61,0,2017,44294.55,152
-50,62,0,2017,44804.49,152
-50,63,0,2017,45314.14,152
-50,64,0,2017,45823.09,152
-50,65,0,2017,46331.1,152
-50,66,0,2017,46837.88,152
-50,67,0,2017,47343.07,152
-50,68,0,2017,47846.28,152
-50,69,0,2017,48347.28,152
-50,70,0,2017,48845.82,152
-50,71,0,2017,49341.62,152
-50,72,0,2017,49834.29,152
-50,73,0,2017,50323.59,152
-50,74,0,2017,50809.28,152
-50,75,0,2017,51291.06,152
-50,76,0,2017,51768.64,152
-50,77,0,2017,52241.76,152
-50,78,0,2017,52710.16,152
-50,79,0,2017,53173.56,152
-50,80,0,2017,53631.73,152
-50,81,0,2017,54084.39,152
-50,82,0,2017,54531.27,152
-50,83,0,2017,54972.13,152
-50,84,0,2017,55406.71,152
-50,85,0,2017,55834.75,152
-50,86,0,2017,56256.01,152
-50,87,0,2017,56670.25,152
-50,88,0,2017,57077.2,152
-50,89,0,2017,57476.66,152
-50,90,0,2017,57868.36,152
-50,91,0,2017,58252.09,152
-50,92,0,2017,58627.62,152
-50,93,0,2017,58994.74,152
-50,94,0,2017,59353.25,152
-50,95,0,2017,59702.94,152
-50,96,0,2017,60043.62,152
-50,97,0,2017,60375.12,152
-50,98,0,2017,60697.25,152
-50,99,0,2017,61009.87,152
-50,100,0,2017,61312.82,152
-50,101,0,2017,61605.96,152
-50,102,0,2017,61889.18,152
-50,103,0,2017,62162.36,152
-50,104,0,2017,62425.41,152
-50,105,0,2017,62678.25,152
-50,106,0,2017,62920.79,152
-50,107,0,2017,63152.99,152
-50,108,0,2017,63374.81,152
-50,109,0,2017,63586.22,152
-50,110,0,2017,63787.19,152
-50,111,0,2017,63977.74,152
-50,112,0,2017,64157.87,152
-50,113,0,2017,64327.6,152
-50,114,0,2017,64486.98,152
-50,115,0,2017,64636.05,152
-50,116,0,2017,64774.86,152
-50,117,0,2017,64903.49,152
-50,118,0,2017,65022.02,152
-50,119,0,2017,65130.55,152
-50,120,0,2017,65229.18,152
-50,121,0,2017,65318,152
-50,122,0,2017,65397.14,152
-50,123,0,2017,65466.73,152
-50,124,0,2017,65526.88,152
-50,125,0,2017,65577.74000000001,152
-50,126,0,2017,65619.46000000001,152
-50,127,0,2017,65652.16,152
-50,128,0,2017,65676.00999999999,152
-50,129,0,2017,65691.17,152
-50,130,0,2017,65697.78999999999,152
-50,131,0,2017,65696.03,152
-50,132,0,2017,65686.03999999999,152
-50,133,0,2017,65668,152
-50,134,0,2017,65642.08,152
-50,135,0,2017,65608.44,152
-50,136,0,2017,65567.24000000001,152
-50,137,0,2017,65518.65,152
-50,138,0,2017,65462.83,152
-50,139,0,2017,65399.96,152
-50,140,0,2017,65330.24,152
-50,141,0,2017,65253.75,152
-50,142,0,2017,65170.69,152
-50,143,0,2017,65081.23,152
-50,144,0,2017,64985.55,152
-50,145,0,2017,64883.78,152
-50,146,0,2017,64776.11,152
-50,147,0,2017,64662.66,152
-50,148,0,2017,64543.58,152
-50,149,0,2017,64419.04,152
-50,150,0,2017,64289.23,152
-50,151,0,2017,64154.27,152
-50,152,0,2017,64014.32,152
-50,153,0,2017,63869.53,152
-50,154,0,2017,63720.07,152
-50,155,0,2017,63566.07,152
-50,156,0,2017,63407.68,152
-50,157,0,2017,63245.06,152
-50,158,0,2017,63078.35,152
-50,159,0,2017,62907.7,152
-50,160,0,2017,62733.28,152
-50,161,0,2017,62555.23,152
-50,162,0,2017,62373.73,152
-50,163,0,2017,62188.86,152
-50,164,0,2017,62000.83,152
-50,165,0,2017,61809.9,152
-50,166,0,2017,61615.92,152
-50,167,0,2017,61419.26,152
-50,168,0,2017,61220.08,152
-50,169,0,2017,61018.45,152
-50,170,0,2017,60814.49,152
-50,171,0,2017,60608.37,152
-50,172,0,2017,60400.24,152
-50,173,0,2017,60190.23,152
-50,174,0,2017,59978.47,152
-50,175,0,2017,59765.1,152
-50,176,0,2017,59550.22,152
-50,177,0,2017,59333.95,152
-50,178,0,2017,59116.42,152
-50,179,0,2017,58897.76,152
-50,180,0,2017,58678.06,152
-49,-180,0,2017,58255.56,152
-49,-179,0,2017,58032.05,152
-49,-178,0,2017,57807.75,152
-49,-177,0,2017,57582.72,152
-49,-176,0,2017,57357.09,152
-49,-175,0,2017,57130.93,152
-49,-174,0,2017,56904.32,152
-49,-173,0,2017,56677.35,152
-49,-172,0,2017,56450.1,152
-49,-171,0,2017,56222.61,152
-49,-170,0,2017,55994.97,152
-49,-169,0,2017,55767.22,152
-49,-168,0,2017,55539.41,152
-49,-167,0,2017,55311.58,152
-49,-166,0,2017,55083.79,152
-49,-165,0,2017,54856.05,152
-49,-164,0,2017,54628.41,152
-49,-163,0,2017,54400.89,152
-49,-162,0,2017,54173.5,152
-49,-161,0,2017,53946.26,152
-49,-160,0,2017,53719.18,152
-49,-159,0,2017,53492.26,152
-49,-158,0,2017,53265.49,152
-49,-157,0,2017,53038.87,152
-49,-156,0,2017,52812.37,152
-49,-155,0,2017,52585.98,152
-49,-154,0,2017,52359.66,152
-49,-153,0,2017,52133.4,152
-49,-152,0,2017,51907.13,152
-49,-151,0,2017,51680.82,152
-49,-150,0,2017,51454.42,152
-49,-149,0,2017,51227.83,152
-49,-148,0,2017,51000.98,152
-49,-147,0,2017,50773.79,152
-49,-146,0,2017,50546.21,152
-49,-145,0,2017,50318.09,152
-49,-144,0,2017,50089.36,152
-49,-143,0,2017,49859.9,152
-49,-142,0,2017,49629.59,152
-49,-141,0,2017,49398.3,152
-49,-140,0,2017,49165.91,152
-49,-139,0,2017,48932.3,152
-49,-138,0,2017,48697.31,152
-49,-137,0,2017,48460.81,152
-49,-136,0,2017,48222.66,152
-49,-135,0,2017,47982.7,152
-49,-134,0,2017,47740.8,152
-49,-133,0,2017,47496.81,152
-49,-132,0,2017,47250.57,152
-49,-131,0,2017,47001.96,152
-49,-130,0,2017,46750.82,152
-49,-129,0,2017,46497.04,152
-49,-128,0,2017,46240.47,152
-49,-127,0,2017,45981.01,152
-49,-126,0,2017,45718.52,152
-49,-125,0,2017,45452.91,152
-49,-124,0,2017,45184.09,152
-49,-123,0,2017,44911.96,152
-49,-122,0,2017,44636.46,152
-49,-121,0,2017,44357.52,152
-49,-120,0,2017,44075.09,152
-49,-119,0,2017,43789.14,152
-49,-118,0,2017,43499.63,152
-49,-117,0,2017,43206.58,152
-49,-116,0,2017,42910,152
-49,-115,0,2017,42609.9,152
-49,-114,0,2017,42306.34,152
-49,-113,0,2017,41999.38,152
-49,-112,0,2017,41689.1,152
-49,-111,0,2017,41375.58,152
-49,-110,0,2017,41058.95,152
-49,-109,0,2017,40739.33,152
-49,-108,0,2017,40416.88,152
-49,-107,0,2017,40091.75,152
-49,-106,0,2017,39764.14,152
-49,-105,0,2017,39434.25,152
-49,-104,0,2017,39102.28,152
-49,-103,0,2017,38768.48,152
-49,-102,0,2017,38433.1,152
-49,-101,0,2017,38096.4,152
-49,-100,0,2017,37758.66,152
-49,-99,0,2017,37420.18,152
-49,-98,0,2017,37081.26,152
-49,-97,0,2017,36742.23,152
-49,-96,0,2017,36403.42,152
-49,-95,0,2017,36065.16,152
-49,-94,0,2017,35727.81,152
-49,-93,0,2017,35391.71,152
-49,-92,0,2017,35057.25,152
-49,-91,0,2017,34724.78,152
-49,-90,0,2017,34394.7,152
-49,-89,0,2017,34067.36,152
-49,-88,0,2017,33743.17,152
-49,-87,0,2017,33422.49,152
-49,-86,0,2017,33105.7,152
-49,-85,0,2017,32793.17,152
-49,-84,0,2017,32485.28,152
-49,-83,0,2017,32182.38,152
-49,-82,0,2017,31884.83,152
-49,-81,0,2017,31592.97,152
-49,-80,0,2017,31307.13,152
-49,-79,0,2017,31027.64,152
-49,-78,0,2017,30754.79,152
-49,-77,0,2017,30488.86,152
-49,-76,0,2017,30230.06,152
-49,-75,0,2017,29978.7,152
-49,-74,0,2017,29735.02,152
-49,-73,0,2017,29499.2,152
-49,-72,0,2017,29271.41,152
-49,-71,0,2017,29051.8,152
-49,-70,0,2017,28840.48,152
-49,-69,0,2017,28637.53,152
-49,-68,0,2017,28443.02,152
-49,-67,0,2017,28256.98,152
-49,-66,0,2017,28079.43,152
-49,-65,0,2017,27910.33,152
-49,-64,0,2017,27749.63,152
-49,-63,0,2017,27597.25,152
-49,-62,0,2017,27453.09,152
-49,-61,0,2017,27316.98,152
-49,-60,0,2017,27188.78,152
-49,-59,0,2017,27068.29,152
-49,-58,0,2017,26955.29,152
-49,-57,0,2017,26849.55,152
-49,-56,0,2017,26750.8,152
-49,-55,0,2017,26658.77,152
-49,-54,0,2017,26573.17,152
-49,-53,0,2017,26493.67,152
-49,-52,0,2017,26419.95,152
-49,-51,0,2017,26351.68,152
-49,-50,0,2017,26288.53,152
-49,-49,0,2017,26230.15,152
-49,-48,0,2017,26176.21,152
-49,-47,0,2017,26126.34,152
-49,-46,0,2017,26080.22,152
-49,-45,0,2017,26037.48,152
-49,-44,0,2017,25997.82,152
-49,-43,0,2017,25960.89,152
-49,-42,0,2017,25926.39,152
-49,-41,0,2017,25894.03,152
-49,-40,0,2017,25863.49,152
-49,-39,0,2017,25834.52,152
-49,-38,0,2017,25806.84,152
-49,-37,0,2017,25780.23,152
-49,-36,0,2017,25754.45,152
-49,-35,0,2017,25729.31,152
-49,-34,0,2017,25704.63,152
-49,-33,0,2017,25680.24,152
-49,-32,0,2017,25655.99,152
-49,-31,0,2017,25631.78,152
-49,-30,0,2017,25607.49,152
-49,-29,0,2017,25583.03,152
-49,-28,0,2017,25558.36,152
-49,-27,0,2017,25533.44,152
-49,-26,0,2017,25508.26,152
-49,-25,0,2017,25482.8,152
-49,-24,0,2017,25457.1,152
-49,-23,0,2017,25431.19,152
-49,-22,0,2017,25405.14,152
-49,-21,0,2017,25379.03,152
-49,-20,0,2017,25352.96,152
-49,-19,0,2017,25327.04,152
-49,-18,0,2017,25301.41,152
-49,-17,0,2017,25276.23,152
-49,-16,0,2017,25251.67,152
-49,-15,0,2017,25227.91,152
-49,-14,0,2017,25205.17,152
-49,-13,0,2017,25183.66,152
-49,-12,0,2017,25163.63,152
-49,-11,0,2017,25145.33,152
-49,-10,0,2017,25129.04,152
-49,-9,0,2017,25115.04,152
-49,-8,0,2017,25103.63,152
-49,-7,0,2017,25095.12,152
-49,-6,0,2017,25089.85,152
-49,-5,0,2017,25088.15,152
-49,-4,0,2017,25090.39,152
-49,-3,0,2017,25096.92,152
-49,-2,0,2017,25108.13,152
-49,-1,0,2017,25124.38,152
-49,0,0,2017,25146.08,152
-49,1,0,2017,25173.61,152
-49,2,0,2017,25207.39,152
-49,3,0,2017,25247.79,152
-49,4,0,2017,25295.24,152
-49,5,0,2017,25350.12,152
-49,6,0,2017,25412.84,152
-49,7,0,2017,25483.79,152
-49,8,0,2017,25563.33,152
-49,9,0,2017,25651.87,152
-49,10,0,2017,25749.71,152
-49,11,0,2017,25857.24,152
-49,12,0,2017,25974.77,152
-49,13,0,2017,26102.61,152
-49,14,0,2017,26241.05,152
-49,15,0,2017,26390.35,152
-49,16,0,2017,26550.76,152
-49,17,0,2017,26722.47,152
-49,18,0,2017,26905.7,152
-49,19,0,2017,27100.58,152
-49,20,0,2017,27307.26,152
-49,21,0,2017,27525.84,152
-49,22,0,2017,27756.39,152
-49,23,0,2017,27998.95,152
-49,24,0,2017,28253.53,152
-49,25,0,2017,28520.13,152
-49,26,0,2017,28798.68,152
-49,27,0,2017,29089.11,152
-49,28,0,2017,29391.32,152
-49,29,0,2017,29705.17,152
-49,30,0,2017,30030.52,152
-49,31,0,2017,30367.17,152
-49,32,0,2017,30714.9,152
-49,33,0,2017,31073.53,152
-49,34,0,2017,31442.75,152
-49,35,0,2017,31822.31,152
-49,36,0,2017,32211.9,152
-49,37,0,2017,32611.22,152
-49,38,0,2017,33019.95,152
-49,39,0,2017,33437.71,152
-49,40,0,2017,33864.17,152
-49,41,0,2017,34298.94,152
-49,42,0,2017,34741.65,152
-49,43,0,2017,35191.91,152
-49,44,0,2017,35649.31,152
-49,45,0,2017,36113.43,152
-49,46,0,2017,36583.86,152
-49,47,0,2017,37060.19,152
-49,48,0,2017,37542.01,152
-49,49,0,2017,38028.87,152
-49,50,0,2017,38520.36,152
-49,51,0,2017,39016.05,152
-49,52,0,2017,39515.53,152
-49,53,0,2017,40018.38,152
-49,54,0,2017,40524.17,152
-49,55,0,2017,41032.5,152
-49,56,0,2017,41542.96,152
-49,57,0,2017,42055.17,152
-49,58,0,2017,42568.71,152
-49,59,0,2017,43083.21,152
-49,60,0,2017,43598.3,152
-49,61,0,2017,44113.6,152
-49,62,0,2017,44628.72,152
-49,63,0,2017,45143.37,152
-49,64,0,2017,45657.17,152
-49,65,0,2017,46169.78,152
-49,66,0,2017,46680.88,152
-49,67,0,2017,47190.13,152
-49,68,0,2017,47697.24,152
-49,69,0,2017,48201.95,152
-49,70,0,2017,48703.93,152
-49,71,0,2017,49202.92,152
-49,72,0,2017,49698.58,152
-49,73,0,2017,50190.64,152
-49,74,0,2017,50678.79,152
-49,75,0,2017,51162.81,152
-49,76,0,2017,51642.4,152
-49,77,0,2017,52117.31,152
-49,78,0,2017,52587.26,152
-49,79,0,2017,53051.99,152
-49,80,0,2017,53511.26,152
-49,81,0,2017,53964.79,152
-49,82,0,2017,54412.33,152
-49,83,0,2017,54853.63,152
-49,84,0,2017,55288.43,152
-49,85,0,2017,55716.47,152
-49,86,0,2017,56137.53,152
-49,87,0,2017,56551.35,152
-49,88,0,2017,56957.7,152
-49,89,0,2017,57356.33,152
-49,90,0,2017,57747.02,152
-49,91,0,2017,58129.54,152
-49,92,0,2017,58503.67,152
-49,93,0,2017,58869.2,152
-49,94,0,2017,59225.93,152
-49,95,0,2017,59573.66,152
-49,96,0,2017,59912.21,152
-49,97,0,2017,60241.39,152
-49,98,0,2017,60561.06,152
-49,99,0,2017,60871.05,152
-49,100,0,2017,61171.21,152
-49,101,0,2017,61461.43,152
-49,102,0,2017,61741.58,152
-49,103,0,2017,62011.56,152
-49,104,0,2017,62271.28,152
-49,105,0,2017,62520.67,152
-49,106,0,2017,62759.67,152
-49,107,0,2017,62988.21,152
-49,108,0,2017,63206.29,152
-49,109,0,2017,63413.87,152
-49,110,0,2017,63610.95,152
-49,111,0,2017,63797.54,152
-49,112,0,2017,63973.65,152
-49,113,0,2017,64139.31,152
-49,114,0,2017,64294.59,152
-49,115,0,2017,64439.52,152
-49,116,0,2017,64574.17,152
-49,117,0,2017,64698.65,152
-49,118,0,2017,64813.01,152
-49,119,0,2017,64917.37,152
-49,120,0,2017,65011.82,152
-49,121,0,2017,65096.5,152
-49,122,0,2017,65171.51,152
-49,123,0,2017,65236.99,152
-49,124,0,2017,65293.07,152
-49,125,0,2017,65339.88,152
-49,126,0,2017,65377.58,152
-49,127,0,2017,65406.32,152
-49,128,0,2017,65426.25,152
-49,129,0,2017,65437.52,152
-49,130,0,2017,65440.29,152
-49,131,0,2017,65434.73,152
-49,132,0,2017,65421.01,152
-49,133,0,2017,65399.27,152
-49,134,0,2017,65369.7,152
-49,135,0,2017,65332.44,152
-49,136,0,2017,65287.67,152
-49,137,0,2017,65235.56,152
-49,138,0,2017,65176.26,152
-49,139,0,2017,65109.95,152
-49,140,0,2017,65036.82,152
-49,141,0,2017,64956.95,152
-49,142,0,2017,64870.55,152
-49,143,0,2017,64777.78,152
-49,144,0,2017,64678.8,152
-49,145,0,2017,64573.76,152
-49,146,0,2017,64462.84,152
-49,147,0,2017,64346.14,152
-49,148,0,2017,64223.82,152
-49,149,0,2017,64096.07,152
-49,150,0,2017,63962.99,152
-49,151,0,2017,63824.86,152
-49,152,0,2017,63681.73,152
-49,153,0,2017,63533.74,152
-49,154,0,2017,63381.05,152
-49,155,0,2017,63223.83,152
-49,156,0,2017,63062.21,152
-49,157,0,2017,62896.36,152
-49,158,0,2017,62726.41,152
-49,159,0,2017,62552.51,152
-49,160,0,2017,62374.81,152
-49,161,0,2017,62193.5,152
-49,162,0,2017,62008.7,152
-49,163,0,2017,61820.59,152
-49,164,0,2017,61629.34,152
-49,165,0,2017,61434.94,152
-49,166,0,2017,61237.79,152
-49,167,0,2017,61037.8,152
-49,168,0,2017,60835.35,152
-49,169,0,2017,60630.44,152
-49,170,0,2017,60423.24,152
-49,171,0,2017,60213.88,152
-49,172,0,2017,60002.51,152
-49,173,0,2017,59789.29,152
-49,174,0,2017,59574.34,152
-49,175,0,2017,59357.8,152
-49,176,0,2017,59139.83,152
-49,177,0,2017,58920.49,152
-49,178,0,2017,58699.92,152
-49,179,0,2017,58478.22,152
-49,180,0,2017,58255.56,152
-48,-180,0,2017,57823.82,152
-48,-179,0,2017,57597.66,152
-48,-178,0,2017,57370.77,152
-48,-177,0,2017,57143.16,152
-48,-176,0,2017,56915,152
-48,-175,0,2017,56686.37,152
-48,-174,0,2017,56457.35,152
-48,-173,0,2017,56228.03,152
-48,-172,0,2017,55998.46,152
-48,-171,0,2017,55768.73,152
-48,-170,0,2017,55538.89,152
-48,-169,0,2017,55309,152
-48,-168,0,2017,55079.1,152
-48,-167,0,2017,54849.25,152
-48,-166,0,2017,54619.48,152
-48,-165,0,2017,54389.82,152
-48,-164,0,2017,54160.31,152
-48,-163,0,2017,53930.97,152
-48,-162,0,2017,53701.83,152
-48,-161,0,2017,53472.91,152
-48,-160,0,2017,53244.2,152
-48,-159,0,2017,53015.71,152
-48,-158,0,2017,52787.43,152
-48,-157,0,2017,52559.35,152
-48,-156,0,2017,52331.48,152
-48,-155,0,2017,52103.79,152
-48,-154,0,2017,51876.25,152
-48,-153,0,2017,51648.83,152
-48,-152,0,2017,51421.48,152
-48,-151,0,2017,51194.17,152
-48,-150,0,2017,50966.8,152
-48,-149,0,2017,50739.34,152
-48,-148,0,2017,50511.73,152
-48,-147,0,2017,50283.88,152
-48,-146,0,2017,50055.69,152
-48,-145,0,2017,49827.06,152
-48,-144,0,2017,49597.89,152
-48,-143,0,2017,49368.09,152
-48,-142,0,2017,49137.52,152
-48,-141,0,2017,48906.06,152
-48,-140,0,2017,48673.59,152
-48,-139,0,2017,48439.97,152
-48,-138,0,2017,48205.06,152
-48,-137,0,2017,47968.72,152
-48,-136,0,2017,47730.79,152
-48,-135,0,2017,47491.13,152
-48,-134,0,2017,47249.6,152
-48,-133,0,2017,47006.04,152
-48,-132,0,2017,46760.3,152
-48,-131,0,2017,46512.24,152
-48,-130,0,2017,46261.72,152
-48,-129,0,2017,46008.58,152
-48,-128,0,2017,45752.7,152
-48,-127,0,2017,45493.95,152
-48,-126,0,2017,45232.21,152
-48,-125,0,2017,44967.37,152
-48,-124,0,2017,44699.33,152
-48,-123,0,2017,44427.98,152
-48,-122,0,2017,44153.25,152
-48,-121,0,2017,43875.08,152
-48,-120,0,2017,43593.39,152
-48,-119,0,2017,43308.16,152
-48,-118,0,2017,43019.36,152
-48,-117,0,2017,42726.97,152
-48,-116,0,2017,42431.01,152
-48,-115,0,2017,42131.48,152
-48,-114,0,2017,41828.42,152
-48,-113,0,2017,41521.9,152
-48,-112,0,2017,41211.99,152
-48,-111,0,2017,40898.77,152
-48,-110,0,2017,40582.35,152
-48,-109,0,2017,40262.87,152
-48,-108,0,2017,39940.45,152
-48,-107,0,2017,39615.28,152
-48,-106,0,2017,39287.52,152
-48,-105,0,2017,38957.38,152
-48,-104,0,2017,38625.07,152
-48,-103,0,2017,38290.83,152
-48,-102,0,2017,37954.91,152
-48,-101,0,2017,37617.57,152
-48,-100,0,2017,37279.1,152
-48,-99,0,2017,36939.8,152
-48,-98,0,2017,36599.97,152
-48,-97,0,2017,36259.95,152
-48,-96,0,2017,35920.06,152
-48,-95,0,2017,35580.65,152
-48,-94,0,2017,35242.09,152
-48,-93,0,2017,34904.75,152
-48,-92,0,2017,34568.99,152
-48,-91,0,2017,34235.21,152
-48,-90,0,2017,33903.8,152
-48,-89,0,2017,33575.14,152
-48,-88,0,2017,33249.64,152
-48,-87,0,2017,32927.68,152
-48,-86,0,2017,32609.65,152
-48,-85,0,2017,32295.95,152
-48,-84,0,2017,31986.97,152
-48,-83,0,2017,31683.09,152
-48,-82,0,2017,31384.67,152
-48,-81,0,2017,31092.09,152
-48,-80,0,2017,30805.67,152
-48,-79,0,2017,30525.77,152
-48,-78,0,2017,30252.71,152
-48,-77,0,2017,29986.79,152
-48,-76,0,2017,29728.23,152
-48,-75,0,2017,29477.35,152
-48,-74,0,2017,29234.42,152
-48,-73,0,2017,28999.59,152
-48,-72,0,2017,28773.09,152
-48,-71,0,2017,28555.08,152
-48,-70,0,2017,28345.64,152
-48,-69,0,2017,28144.91,152
-48,-68,0,2017,27952.95,152
-48,-67,0,2017,27769.77,152
-48,-66,0,2017,27595.4,152
-48,-65,0,2017,27429.8,152
-48,-64,0,2017,27272.94,152
-48,-63,0,2017,27124.71,152
-48,-62,0,2017,26984.99,152
-48,-61,0,2017,26853.65,152
-48,-60,0,2017,26730.5,152
-48,-59,0,2017,26615.34,152
-48,-58,0,2017,26507.94,152
-48,-57,0,2017,26408.03,152
-48,-56,0,2017,26315.33,152
-48,-55,0,2017,26229.57,152
-48,-54,0,2017,26150.4,152
-48,-53,0,2017,26077.51,152
-48,-52,0,2017,26010.55,152
-48,-51,0,2017,25949.16,152
-48,-50,0,2017,25892.99,152
-48,-49,0,2017,25841.66,152
-48,-48,0,2017,25794.82,152
-48,-47,0,2017,25752.08,152
-48,-46,0,2017,25713.09,152
-48,-45,0,2017,25677.48,152
-48,-44,0,2017,25644.89,152
-48,-43,0,2017,25614.99,152
-48,-42,0,2017,25587.44,152
-48,-41,0,2017,25561.91,152
-48,-40,0,2017,25538.11,152
-48,-39,0,2017,25515.74,152
-48,-38,0,2017,25494.53,152
-48,-37,0,2017,25474.22,152
-48,-36,0,2017,25454.58,152
-48,-35,0,2017,25435.4,152
-48,-34,0,2017,25416.48,152
-48,-33,0,2017,25397.65,152
-48,-32,0,2017,25378.75,152
-48,-31,0,2017,25359.66,152
-48,-30,0,2017,25340.27,152
-48,-29,0,2017,25320.49,152
-48,-28,0,2017,25300.26,152
-48,-27,0,2017,25279.53,152
-48,-26,0,2017,25258.28,152
-48,-25,0,2017,25236.5,152
-48,-24,0,2017,25214.22,152
-48,-23,0,2017,25191.47,152
-48,-22,0,2017,25168.3,152
-48,-21,0,2017,25144.79,152
-48,-20,0,2017,25121.05,152
-48,-19,0,2017,25097.17,152
-48,-18,0,2017,25073.3,152
-48,-17,0,2017,25049.58,152
-48,-16,0,2017,25026.18,152
-48,-15,0,2017,25003.29,152
-48,-14,0,2017,24981.11,152
-48,-13,0,2017,24959.86,152
-48,-12,0,2017,24939.78,152
-48,-11,0,2017,24921.13,152
-48,-10,0,2017,24904.18,152
-48,-9,0,2017,24889.22,152
-48,-8,0,2017,24876.54,152
-48,-7,0,2017,24866.48,152
-48,-6,0,2017,24859.36,152
-48,-5,0,2017,24855.54,152
-48,-4,0,2017,24855.37,152
-48,-3,0,2017,24859.23,152
-48,-2,0,2017,24867.51,152
-48,-1,0,2017,24880.61,152
-48,0,0,2017,24898.93,152
-48,1,0,2017,24922.9,152
-48,2,0,2017,24952.91,152
-48,3,0,2017,24989.41,152
-48,4,0,2017,25032.82,152
-48,5,0,2017,25083.55,152
-48,6,0,2017,25142.03,152
-48,7,0,2017,25208.69,152
-48,8,0,2017,25283.92,152
-48,9,0,2017,25368.15,152
-48,10,0,2017,25461.73,152
-48,11,0,2017,25565.07,152
-48,12,0,2017,25678.5,152
-48,13,0,2017,25802.37,152
-48,14,0,2017,25936.99,152
-48,15,0,2017,26082.67,152
-48,16,0,2017,26239.66,152
-48,17,0,2017,26408.21,152
-48,18,0,2017,26588.52,152
-48,19,0,2017,26780.79,152
-48,20,0,2017,26985.17,152
-48,21,0,2017,27201.78,152
-48,22,0,2017,27430.7,152
-48,23,0,2017,27671.99,152
-48,24,0,2017,27925.68,152
-48,25,0,2017,28191.76,152
-48,26,0,2017,28470.19,152
-48,27,0,2017,28760.9,152
-48,28,0,2017,29063.77,152
-48,29,0,2017,29378.68,152
-48,30,0,2017,29705.47,152
-48,31,0,2017,30043.96,152
-48,32,0,2017,30393.92,152
-48,33,0,2017,30755.1,152
-48,34,0,2017,31127.27,152
-48,35,0,2017,31510.12,152
-48,36,0,2017,31903.35,152
-48,37,0,2017,32306.61,152
-48,38,0,2017,32719.56,152
-48,39,0,2017,33141.84,152
-48,40,0,2017,33573.05,152
-48,41,0,2017,34012.83,152
-48,42,0,2017,34460.75,152
-48,43,0,2017,34916.41,152
-48,44,0,2017,35379.36,152
-48,45,0,2017,35849.19,152
-48,46,0,2017,36325.44,152
-48,47,0,2017,36807.69,152
-48,48,0,2017,37295.49,152
-48,49,0,2017,37788.39,152
-48,50,0,2017,38285.93,152
-48,51,0,2017,38787.67,152
-48,52,0,2017,39293.17,152
-48,53,0,2017,39801.99,152
-48,54,0,2017,40313.69,152
-48,55,0,2017,40827.84,152
-48,56,0,2017,41344.02,152
-48,57,0,2017,41861.81,152
-48,58,0,2017,42380.81,152
-48,59,0,2017,42900.6,152
-48,60,0,2017,43420.81,152
-48,61,0,2017,43941.03,152
-48,62,0,2017,44460.91,152
-48,63,0,2017,44980.09,152
-48,64,0,2017,45498.2,152
-48,65,0,2017,46014.89,152
-48,66,0,2017,46529.8,152
-48,67,0,2017,47042.69,152
-48,68,0,2017,47553.21,152
-48,69,0,2017,48061.05,152
-48,70,0,2017,48565.94,152
-48,71,0,2017,49067.55,152
-48,72,0,2017,49565.62,152
-48,73,0,2017,50059.84,152
-48,74,0,2017,50549.91,152
-48,75,0,2017,51035.59,152
-48,76,0,2017,51516.6,152
-48,77,0,2017,51992.69,152
-48,78,0,2017,52463.58,152
-48,79,0,2017,52929.02,152
-48,80,0,2017,53388.76,152
-48,81,0,2017,53842.54,152
-48,82,0,2017,54290.09,152
-48,83,0,2017,54731.19,152
-48,84,0,2017,55165.57,152
-48,85,0,2017,55592.99,152
-48,86,0,2017,56013.19,152
-48,87,0,2017,56425.95,152
-48,88,0,2017,56831.03,152
-48,89,0,2017,57228.19,152
-48,90,0,2017,57617.22,152
-48,91,0,2017,57997.88,152
-48,92,0,2017,58369.96,152
-48,93,0,2017,58733.26,152
-48,94,0,2017,59087.58,152
-48,95,0,2017,59432.71,152
-48,96,0,2017,59768.49,152
-48,97,0,2017,60094.75,152
-48,98,0,2017,60411.34,152
-48,99,0,2017,60718.09,152
-48,100,0,2017,61014.89,152
-48,101,0,2017,61301.59,152
-48,102,0,2017,61578.11,152
-48,103,0,2017,61844.35,152
-48,104,0,2017,62100.21,152
-48,105,0,2017,62345.65,152
-48,106,0,2017,62580.6,152
